lag_ps,msd_Na_seg1_A2,msd_Cl_seg1_A2,msd_Na_seg2_A2,msd_Cl_seg2_A2,msd_Na_seg3_A2,msd_Cl_seg3_A2,msd_Na_seg4_A2,msd_Cl_seg4_A2,msd_Na_seg5_A2,msd_Cl_seg5_A2
6.035000000000000142e+01,1.679730150675948863e+01,1.903695281199928502e+01,1.059722270510498987e+01,2.280976209644840935e+01,8.799491797608254728e+00,1.650484420522129270e+01,1.197671208803009790e+01,1.998027706637537904e+01,1.301085437898920283e+01,2.599517723214134080e+01
6.035999999999999943e+01,1.679841080448689183e+01,1.904172654870886205e+01,1.059875834778890891e+01,2.281432511953619979e+01,8.800869874469437804e+00,1.650988551458756604e+01,1.197760751910591104e+01,1.998429351171522228e+01,1.301191334591012705e+01,2.599929742637648644e+01
6.037000000000000455e+01,1.679955212409290866e+01,1.904650134364728231e+01,1.060035176496673870e+01,2.281895431736778335e+01,8.802337379797137373e+00,1.651496927954881855e+01,1.197847094049449979e+01,1.998833355689860625e+01,1.301307912068781647e+01,2.600343716735646282e+01
6.038000000000000256e+01,1.680071785305333876e+01,1.905126531208277996e+01,1.060202624305419938e+01,2.282365253554037565e+01,8.803874831038777771e+00,1.652007799986967029e+01,1.197928649329519324e+01,1.999241630201893472e+01,1.301436266134189523e+01,2.600757838653016307e+01
6.039000000000000057e+01,1.680190003097110107e+01,1.905600877288785355e+01,1.060379958120866029e+01,2.282842421522564536e+01,8.805459665237529876e+00,1.652520208151459258e+01,1.198003956179759832e+01,1.999656202970984609e+01,1.301577052590240768e+01,2.601169650397169164e+01
6.039999999999999858e+01,1.680309154394399940e+01,1.906072867383877067e+01,1.060567858772317429e+01,2.283326878033059515e+01,8.807064489709356181e+00,1.653033623604265756e+01,1.198071710964463144e+01,2.000078412431815877e+01,1.301729979736113485e+01,2.601577450756057885e+01
6.041000000000000369e+01,1.680427892888063468e+01,1.906542512050199534e+01,1.060765902486451751e+01,2.283818470609277895e+01,8.808661827919767262e+00,1.653547528162334146e+01,1.198131769866546037e+01,2.000509084889324640e+01,1.301893047914916934e+01,2.601980542165435040e+01
6.042000000000000171e+01,1.680544874967480595e+01,1.907010125899849129e+01,1.060973227667186158e+01,2.284317400462255421e+01,8.810232451364534256e+00,1.654061395716585636e+01,1.198185705507576237e+01,2.000948259135038398e+01,1.302062820739624627e+01,2.602379271465105148e+01
6.042999999999999972e+01,1.680659192000263857e+01,1.907475542368969457e+01,1.061188785227793474e+01,2.284823857377652701e+01,8.811768382916596920e+00,1.654574814664266569e+01,1.198235943170326223e+01,2.001395208449636343e+01,1.302235809606098549e+01,2.602774249553254293e+01
6.043999999999999773e+01,1.680770417769041813e+01,1.907938234182163839e+01,1.061411247017264614e+01,2.285337567581157359e+01,8.813269033179759404e+00,1.655087450181645892e+01,1.198285581338515016e+01,2.001848893614247160e+01,1.302409180412192669e+01,2.603166312806830263e+01
6.045000000000000284e+01,1.680878738555330543e+01,1.908397772101989176e+01,1.061639103458324840e+01,2.285857621910249904e+01,8.814736160523729325e+00,1.655599050658217664e+01,1.198337683596970926e+01,2.002308641338973771e+01,1.302580809071942802e+01,2.603555951244769417e+01
6.046000000000000085e+01,1.680985361452474081e+01,1.908853975936146341e+01,1.061870464344614895e+01,2.286382674301297868e+01,8.816169909300842988e+00,1.656108952978563309e+01,1.198394588486132406e+01,2.002773465943088027e+01,1.302749661692968886e+01,2.603943223405651963e+01
6.046999999999999886e+01,1.681091653929989604e+01,1.909306846511866240e+01,1.062103427251575027e+01,2.286911409809409435e+01,8.817568080637840922e+00,1.656616090471554159e+01,1.198457460823133580e+01,2.003241866631351797e+01,1.302917459322551608e+01,2.604328462664646793e+01
6.048000000000000398e+01,1.681198160868820679e+01,1.909756075159720012e+01,1.062336749183486262e+01,2.287442798485325923e+01,8.818932907467123883e+00,1.657119292094539986e+01,1.198526646162510900e+01,2.003711742314956368e+01,1.303088055470242779e+01,2.604712461720451699e+01
6.049000000000000199e+01,1.681305290882193759e+01,1.910201411168360153e+01,1.062569789279319821e+01,2.287976037884705605e+01,8.820273305241578043e+00,1.657617704422515104e+01,1.198601668292514866e+01,2.004181612914247523e+01,1.303264587057676316e+01,2.605095937533186046e+01
6.050000000000000000e+01,1.681414159229063188e+01,1.910643048207828087e+01,1.062801874846424433e+01,2.288510244661112480e+01,8.821600121757910529e+00,1.658110762605870647e+01,1.198681064298181553e+01,2.004650810055780497e+01,1.303448039178941009e+01,2.605479189853533128e+01
6.050999999999999801e+01,1.681526085411957183e+01,1.911081049689286360e+01,1.063032374075769582e+01,2.289044251426599175e+01,8.822918741637586493e+00,1.658598679393553965e+01,1.198762516517841270e+01,2.005119574055228426e+01,1.303638139209435032e+01,2.605862386904775363e+01
6.052000000000000313e+01,1.681641817816878515e+01,1.911515377791299386e+01,1.063261334907297062e+01,2.289576802281768053e+01,8.824228079380405987e+00,1.659081787691386367e+01,1.198843575534302630e+01,2.005588195182304645e+01,1.303833888513197081e+01,2.606245832553743469e+01
6.053000000000000114e+01,1.681761588812218378e+01,1.911946165750727289e+01,1.063489541488629442e+01,2.290107262205741989e+01,8.825521062920179460e+00,1.659560267743468387e+01,1.198921789715527453e+01,2.006057064307905691e+01,1.304033860271905176e+01,2.606630129661923334e+01
6.053999999999999915e+01,1.681885833886504145e+01,1.912373490617492777e+01,1.063717407463552611e+01,2.290635818229337062e+01,8.826787298735951026e+00,1.660034011817409905e+01,1.198995361252408287e+01,2.006526556329201227e+01,1.304236776817260868e+01,2.607015786012762248e+01
6.055000000000000426e+01,1.682015299163678890e+01,1.912797114693105627e+01,1.063944644874403167e+01,2.291162986315855932e+01,8.828017597489257184e+00,1.660503061285832871e+01,1.199063200270033924e+01,2.006997088225685744e+01,1.304442338071566354e+01,2.607403650279532314e+01
6.056000000000000227e+01,1.682150406717115843e+01,1.913216302277435688e+01,1.064171384695931266e+01,2.291689129008931047e+01,8.829207040552764951e+00,1.660967533640904037e+01,1.199125828580122644e+01,2.007468969836125083e+01,1.304650945228198999e+01,2.607794879155316536e+01
6.057000000000000028e+01,1.682290754585021020e+01,1.913630374895301145e+01,1.064397778062026845e+01,2.292214345735082759e+01,8.830351231014610391e+00,1.661427600069355037e+01,1.199185144399654490e+01,2.007941986202597917e+01,1.304863213825048085e+01,2.608190229746994859e+01
6.057999999999999829e+01,1.682434715492175670e+01,1.914039333444999968e+01,1.064622365971140106e+01,2.292738871863173244e+01,8.831451458529127052e+00,1.661883084394903065e+01,1.199244083369511138e+01,2.008415333467806008e+01,1.305079571790587245e+01,2.608589791500425292e+01
6.059000000000000341e+01,1.682579246978324861e+01,1.914443754705488843e+01,1.064841889526940122e+01,2.293262572124815790e+01,8.832520380221126288e+00,1.662333730292409228e+01,1.199305618428734732e+01,2.008888059191185249e+01,1.305300060374442772e+01,2.608993301136043286e+01
6.060000000000000142e+01,1.682720815321595609e+01,1.914844154729987835e+01,1.065052951811045645e+01,2.293785064659681439e+01,8.833580917383764941e+00,1.662778997558281446e+01,1.199372010891350548e+01,2.009359379794623024e+01,1.305524113381493834e+01,2.609400222501076527e+01
6.060999999999999943e+01,1.682856546153668020e+01,1.915241171686440325e+01,1.065253524363944138e+01,2.294305620000595525e+01,8.834654355632245881e+00,1.663218323754891514e+01,1.199444449862250828e+01,2.009828503999348825e+01,1.305750347209788487e+01,2.609810174491625290e+01
6.062000000000000455e+01,1.682984702839385349e+01,1.915635179401915877e+01,1.065443404777624892e+01,2.294823962571278742e+01,8.835749752135772184e+00,1.663650896637108900e+01,1.199523918965632241e+01,2.010294671419414669e+01,1.305977028033108489e+01,2.610222833488601779e+01
6.063000000000000256e+01,1.683104571333589305e+01,1.916026472266266012e+01,1.065623749251235708e+01,2.295339851954679489e+01,8.836871108989567958e+00,1.664076161451228231e+01,1.199611155728867651e+01,2.010757141337241549e+01,1.306202882535062493e+01,2.610637834976348870e+01
6.064000000000000057e+01,1.683216172937217792e+01,1.916416055332739177e+01,1.065796409408388179e+01,2.295852322143252877e+01,8.838028627583854657e+00,1.664493640914697181e+01,1.199705941833148160e+01,2.011215329702942256e+01,1.306427254657979375e+01,2.611054989334511234e+01
6.064999999999999858e+01,1.683320026978941542e+01,1.916805455549899051e+01,1.065963825781933672e+01,2.296359760215254298e+01,8.839235813011605103e+00,1.664903358141957312e+01,1.199806284036657189e+01,2.011668643081775087e+01,1.306649427908475580e+01,2.611474751324259103e+01
6.066000000000000369e+01,1.683417539907971161e+01,1.917196275336702271e+01,1.066128778738287686e+01,2.296860579518477863e+01,8.840503491713725737e+00,1.665305820972149320e+01,1.199908820395243758e+01,2.012116625976394957e+01,1.306868538483495179e+01,2.611898387231207153e+01
6.067000000000000171e+01,1.683510877921935389e+01,1.917589826048039470e+01,1.066293615151954199e+01,2.297354150472222756e+01,8.841839164575194587e+00,1.665701995666364610e+01,1.200009891625747827e+01,2.012558673371723472e+01,1.307083846762503754e+01,2.612327511716168615e+01
6.067999999999999972e+01,1.683602403106053558e+01,1.917986959744307995e+01,1.066459630544021486e+01,2.297840631021041702e+01,8.843242922290929897e+00,1.666093103575256507e+01,1.200107055622040519e+01,2.012993777311350385e+01,1.307294584069181731e+01,2.612762941687607565e+01
6.068999999999999773e+01,1.683694213405321349e+01,1.918388425061803915e+01,1.066626694474812354e+01,2.298320004862323884e+01,8.844703966879153612e+00,1.666480898286231849e+01,1.200199484924201876e+01,2.013420263278804612e+01,1.307500151043968906e+01,2.613204786428545034e+01
6.070000000000000284e+01,1.683787602194653843e+01,1.918794742913097906e+01,1.066793347680698822e+01,2.298791928714457811e+01,8.846196173290982401e+00,1.666866811665478920e+01,1.200287798580300347e+01,2.013836660414111535e+01,1.307700716756276371e+01,2.613653366511963938e+01
6.071000000000000085e+01,1.683882791357915210e+01,1.919206208293401517e+01,1.066957385705273254e+01,2.299256314346522245e+01,8.847683232627234773e+00,1.667251686926961440e+01,1.200373975453457653e+01,2.014242219909311871e+01,1.307897094763121260e+01,2.614109127158403467e+01
6.071999999999999886e+01,1.683979018337909395e+01,1.919622658036215412e+01,1.067116663757713368e+01,2.299713430922937718e+01,8.849133020031267449e+00,1.667635673577472488e+01,1.200460393982681140e+01,2.014637496377149262e+01,1.308090450977856456e+01,2.614572306774180532e+01
6.073000000000000398e+01,1.684074843896946305e+01,1.920044069288210764e+01,1.067269376081372201e+01,2.300163658144934331e+01,8.850525235853044848e+00,1.668018950818891000e+01,1.200548635760007876e+01,2.015022994467235051e+01,1.308281499346931120e+01,2.615042343874963748e+01
6.074000000000000199e+01,1.684167893157717089e+01,1.920470411837794700e+01,1.067414823979793681e+01,2.300607781101767557e+01,8.851849988386444323e+00,1.668401717248690375e+01,1.200639260114784612e+01,2.015398873468109997e+01,1.308470452360548641e+01,2.615517922948627572e+01
6.075000000000000000e+01,1.684255365939898397e+01,1.920901469558889829e+01,1.067553482040671931e+01,2.301047091891515706e+01,8.853109923825590144e+00,1.668784263243577470e+01,1.200732571655101211e+01,2.015765072354476573e+01,1.308657514678220224e+01,2.615997247354793487e+01
6.075999999999999801e+01,1.684335576546705227e+01,1.921336878768286383e+01,1.067686676409242530e+01,2.301482915543272867e+01,8.854325227230365414e+00,1.669167036227872103e+01,1.200829277753296331e+01,2.016122145431857859e+01,1.308842875586110388e+01,2.616479020481390805e+01
6.077000000000000313e+01,1.684408787498428239e+01,1.921776692771841510e+01,1.067816341446380335e+01,2.301916034795938870e+01,8.855535532231844087e+00,1.669551199186124890e+01,1.200930367068827209e+01,2.016471400642668144e+01,1.309026444634130470e+01,2.616962307475845151e+01
6.078000000000000114e+01,1.684476373025982809e+01,1.922221053370599009e+01,1.067944938856595627e+01,2.302347200005366901e+01,8.856785137100205318e+00,1.669938000568877001e+01,1.201036619593092070e+01,2.016814439494927669e+01,1.309207879580031175e+01,2.617445972407139365e+01
6.078999999999999915e+01,1.684540118202243519e+01,1.922670453504353816e+01,1.068075300426329122e+01,2.302777533575222435e+01,8.858110005551743882e+00,1.670328198726919311e+01,1.201148100828083898e+01,2.017152401277568075e+01,1.309387075892253627e+01,2.617928079641278316e+01
6.080000000000000426e+01,1.684602520083880606e+01,1.923125544420033961e+01,1.068210426567315174e+01,2.303208191388327819e+01,8.859531287585513226e+00,1.670721776303776096e+01,1.201264343138185708e+01,2.017486180019123410e+01,1.309564413498140567e+01,2.618407222342518281e+01
6.081000000000000227e+01,1.684666863574562257e+01,1.923587228818609418e+01,1.068352938582490985e+01,2.303639807545987850e+01,8.861056162787949830e+00,1.671118892173845083e+01,1.201384579594602542e+01,2.017816495152136724e+01,1.309740710508781270e+01,2.618882689949478149e+01
6.082000000000000028e+01,1.684735776717191769e+01,1.924056387890654563e+01,1.068504955640236886e+01,2.304072499611426394e+01,8.862680290413278428e+00,1.671519910284261456e+01,1.201507731652861111e+01,2.018143929592578800e+01,1.309917170594036406e+01,2.619353944790794486e+01
6.082999999999999829e+01,1.684810386378227065e+01,1.924533770271048283e+01,1.068667871322005780e+01,2.304506451556660807e+01,8.864384925925829606e+00,1.671925092110241451e+01,1.201632897066639316e+01,2.018468563465113874e+01,1.310095291694238995e+01,2.619819958626442968e+01
6.084000000000000341e+01,1.684890327398350607e+01,1.925019608211956168e+01,1.068841805373264719e+01,2.304942193282250429e+01,8.866131002399900041e+00,1.672334499391979534e+01,1.201759714544783364e+01,2.018790130632555702e+01,1.310276476572793491e+01,2.620279949613150805e+01
6.085000000000000142e+01,1.684974809251961858e+01,1.925513947616048682e+01,1.069024916800527336e+01,2.305380216996838527e+01,8.867863401920848432e+00,1.672748411561811110e+01,1.201887921004987803e+01,2.019108310664944383e+01,1.310461517902111517e+01,2.620733758543995862e+01
6.085999999999999943e+01,1.685062897597288156e+01,1.926016343317992607e+01,1.069214102008833578e+01,2.305820977382258263e+01,8.869522985565319928e+00,1.673167365476096435e+01,1.202017065081304636e+01,2.019423117462018524e+01,1.310650012876386761e+01,2.621181818426498467e+01
6.087000000000000455e+01,1.685153511858719000e+01,1.926526119553620475e+01,1.069405444678708150e+01,2.306264348767577488e+01,8.871059246617274852e+00,1.673591706001676371e+01,1.202146889440002475e+01,2.019734990830992061e+01,1.310840283347976509e+01,2.621624757644034176e+01
6.088000000000000256e+01,1.685245024257785929e+01,1.927042455380452068e+01,1.069595429680649978e+01,2.306709639113886823e+01,8.872436033038418657e+00,1.674021088014204395e+01,1.202278002357329711e+01,2.020044779733755647e+01,1.311030379906186560e+01,2.622063638360609517e+01
6.089000000000000057e+01,1.685335450735082574e+01,1.927564076269953119e+01,1.069781129707929246e+01,2.307155587390396434e+01,8.873638788001468214e+00,1.674455262184649484e+01,1.202411794931555988e+01,2.020353366563183783e+01,1.311219085552790631e+01,2.622500019230990631e+01
6.089999999999999858e+01,1.685422903617803314e+01,1.928088982923480899e+01,1.069960062016731150e+01,2.307600904573407874e+01,8.874678656381114195e+00,1.674894377808574930e+01,1.202549232133537771e+01,2.020661594243897952e+01,1.311405814761317501e+01,2.622935439846228789e+01
6.091000000000000369e+01,1.685505030693796868e+01,1.928615028495770289e+01,1.070130851018384277e+01,2.308044396512937269e+01,8.875586324592960707e+00,1.675339042473909146e+01,1.202690733962005076e+01,2.020970556268544627e+01,1.311590454461202171e+01,2.623371133413181511e+01
6.092000000000000171e+01,1.685578748824377016e+01,1.929140072859692978e+01,1.070294382275778844e+01,2.308485038363442499e+01,8.876401196439676511e+00,1.675789996395167947e+01,1.202836252111075055e+01,2.021281841561385306e+01,1.311773551746339628e+01,2.623807811482537744e+01
6.092999999999999972e+01,1.685641094683938235e+01,1.929662425831548234e+01,1.070453010214708911e+01,2.308922657294397851e+01,8.877166793167653225e+00,1.676247427907166809e+01,1.202985239233951020e+01,2.021597245908084517e+01,1.311956495176173831e+01,2.624245129664499743e+01
6.093999999999999773e+01,1.685691122006942777e+01,1.930180494844032424e+01,1.070609428879300573e+01,2.309357672961268193e+01,8.877930929666462134e+00,1.676710831306031224e+01,1.203136397419407189e+01,2.021918119855536133e+01,1.312140987815524795e+01,2.624681808378596770e+01
